,Date,Trend,isPartial,Category,Sub-category,Keyword,Search Vol (min),Search Vol (max),Number of templates,Search Vol (avge),Search Vol
0,2015-07-12,74,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17076.923076923078
1,2015-07-19,59,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,13615.384615384615
2,2015-07-26,82,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,18923.076923076926
3,2015-08-02,60,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,13846.153846153848
4,2015-08-09,82,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,18923.076923076926
5,2015-08-16,61,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,14076.923076923078
6,2015-08-23,63,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,14538.461538461539
7,2015-08-30,76,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17538.46153846154
8,2015-09-06,71,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,16384.615384615387
9,2015-09-13,64,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,14769.23076923077
10,2015-09-20,79,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,18230.769230769234
11,2015-09-27,73,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,16846.153846153848
12,2015-10-04,77,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17769.23076923077
13,2015-10-11,100,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,23076.923076923078
14,2015-10-18,78,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,18000.0
15,2015-10-25,76,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17538.46153846154
16,2015-11-01,78,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,18000.0
17,2015-11-08,81,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,18692.30769230769
18,2015-11-15,92,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,21230.76923076923
19,2015-11-22,46,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,10615.384615384615
20,2015-11-29,77,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17769.23076923077
21,2015-12-06,75,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17307.69230769231
22,2015-12-13,75,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17307.69230769231
23,2015-12-20,58,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,13384.615384615385
24,2015-12-27,52,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,12000.0
25,2016-01-03,65,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,15000.0
26,2016-01-10,56,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,12923.076923076926
27,2016-01-17,70,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,16153.846153846154
28,2016-01-24,71,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,16384.615384615387
29,2016-01-31,65,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,15000.0
30,2016-02-07,73,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,16846.153846153848
31,2016-02-14,59,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,13615.384615384615
32,2016-02-21,76,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17538.46153846154
33,2016-02-28,74,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17076.923076923078
34,2016-03-06,72,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,16615.384615384613
35,2016-03-13,65,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,15000.0
36,2016-03-20,43,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,9923.076923076924
37,2016-03-27,48,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,11076.923076923078
38,2016-04-03,53,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,12230.769230769232
39,2016-04-10,72,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,16615.384615384613
40,2016-04-17,57,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,13153.846153846154
41,2016-04-24,77,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17769.23076923077
42,2016-05-01,77,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17769.23076923077
43,2016-05-08,67,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,15461.538461538463
44,2016-05-15,75,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,17307.69230769231
45,2016-05-22,80,False,Personal,Postcard,Postcard template,2307.6923076923076,23076.923076923078,1294,12692,18461.53846153846
